11.620000, -43.726087, 2.092903
11.640000, -41.327796, 2.228473
11.660000, -38.774155, 2.357992
11.680000, -36.072094, 2.480821
11.700000, -33.229283, 2.596305
11.720000, -30.254137, 2.703784
11.740000, -27.155828, 2.802603
11.760000, -23.944282, 2.892120
11.780000, -20.630156, 2.971720
11.800000, -17.224816, 3.040825
11.820000, -13.740287, 3.098904
11.840000, -10.189204, 3.145490
11.860000, -6.584739, 3.180186
11.880000, -2.940514, 3.202677
11.900000, 0.729483, 3.212738
11.920000, 4.411010, 3.210241
11.940000, 8.089675, 3.195156
11.960000, 11.751055, 3.167556
11.980000, 15.380806, 3.127612
12.000000, 18.964785, 3.075591
12.020000, 22.489152, 3.011850
12.040000, 25.940478, 2.936827
12.060000, 29.305835, 2.851032
12.080000, 32.572876, 2.755030
12.100000, 35.729908, 2.649438
12.120000, 38.765940, 2.534903
12.140000, 41.670724, 2.412096
12.160000, 44.434783, 2.281697
12.180000, 47.049415, 2.144385
12.200000, 49.506700, 2.000827
12.220000, 51.799479, 1.851672
12.240000, 53.921338, 1.697540
12.260000, 55.866576, 1.539024
12.280000, 57.630167, 1.376678
12.300000, 59.207724, 1.211022
12.320000, 60.595453, 1.042538
12.340000, 61.790113, 0.871672
12.360000, 62.788976, 0.698835
12.380000, 63.589782, 0.524409
12.400000, 64.190710, 0.348746
12.420000, 64.590343, 0.172177
12.440000, 64.787644, -0.004982
12.460000, 64.781934, -0.182431
12.480000, 64.572884, -0.359871
12.500000, 64.160502, -0.537005
12.520000, 63.545139, -0.713528
12.540000, 62.727496, -0.889123
12.560000, 61.708636, -1.063454
12.580000, 60.490007, -1.236158
12.600000, 59.073474, -1.406847
12.620000, 57.461346, -1.575095
12.640000, 55.656420, -1.740441
12.660000, 53.662022, -1.902382
12.680000, 51.482052, -2.060374
12.700000, 49.121037, -2.213831
12.720000, 46.584174, -2.362126
12.740000, 43.877377, -2.504594
12.760000, 41.007323, -2.640537
12.780000, 37.981490, -2.769231
12.800000, 34.808185, -2.889933
12.820000, 31.496566, -3.001891
12.840000, 28.056652, -3.104361
12.860000, 24.499317, -3.196611
12.880000, 20.836270, -3.277944
12.900000, 17.080024, -3.347708
12.920000, 13.243833, -3.405314
12.940000, 9.341631, -3.450247
12.960000, 5.387940, -3.482083
12.980000, 1.397766, -3.500500
13.000000, -2.613511, -3.505284
13.020000, -6.630271, -3.496341
13.040000, -10.636782, -3.473695
13.060000, -14.617343, -3.437492
13.080000, -18.556419, -3.387996
13.100000, -22.438776, -3.325579
13.120000, -26.249608, -3.250715
13.140000, -29.974654, -3.163969
13.160000, -33.600295, -3.065978
13.180000, -37.113647, -2.957439
13.200000, -40.502622, -2.839092
13.220000, -43.755983, -2.711707
13.240000, -46.863370, -2.576064
13.260000, -49.815322, -2.432941
13.280000, -52.603267, -2.283101
13.300000, -55.219509, -2.127284
13.320000, -57.657196, -1.966191
13.340000, -59.910285, -1.800486
13.360000, -61.973490, -1.630783
13.380000, -63.842230, -1.457651
13.400000, -65.512575, -1.281605
13.420000, -66.981186, -1.103114
13.440000, -68.245261, -0.922598
13.460000, -69.302480, -0.740433
13.480000, -70.150954, -0.556959
13.500000, -70.789182, -0.372478
13.520000, -71.216010, -0.187267
13.540000, -71.430603, -0.001580
13.560000, -71.432413, 0.184342
13.580000, -71.221173, 0.370266
13.600000, -70.796879, 0.555958
13.620000, -70.159798, 0.741178
13.640000, -69.310470, 0.925669
13.660000, -68.249731, 1.109154
13.680000, -66.978734, 1.291323
13.700000, -65.498987, 1.471836
13.720000, -63.812387, 1.650308
13.740000, -61.921273, 1.826309
13.760000, -59.828477, 1.999358
13.780000, -57.537382, 2.168919
13.800000, -55.051983, 2.334405
13.820000, -52.376952, 2.495170
13.840000, -49.517698, 2.650516
13.860000, -46.480431, 2.799696
13.880000, -43.272216, 2.941919
13.900000, -39.901025, 3.076362
13.920000, -36.375774, 3.202174
13.940000, -32.706352, 3.318496
13.960000, -28.903636, 3.424473
13.980000, -24.979478, 3.519272
14.000000, -20.946690, 3.602098
14.020000, -16.818990, 3.672215
14.040000, -12.610941, 3.728966
14.060000, -8.337861, 3.771788
14.080000, -4.015711, 3.800229
14.100000, 0.339031, 3.813964
14.120000, 4.709512, 3.812804
14.140000, 9.078663, 3.796700
14.160000, 13.429361, 3.765752
14.180000, 17.744595, 3.720201
14.200000, 22.007632, 3.660425
14.220000, 26.202170, 3.586928
14.240000, 30.312486, 3.500327
14.260000, 34.323566, 3.401336
14.280000, 38.221210, 3.290743
14.300000, 41.992124, 3.169396
14.320000, 45.623984, 3.038177
14.340000, 49.105479, 2.897988
14.360000, 52.426329, 2.749728
14.380000, 55.577285, 2.594279
14.400000, 58.550110, 2.432491
14.420000, 61.337540, 2.265171
14.440000, 63.933234, 2.093072
14.460000, 66.331717, 1.916889
14.480000, 68.528310, 1.737253
14.500000, 70.519056, 1.554732
14.520000, 72.300648, 1.369828
14.540000, 73.870355, 1.182979
14.560000, 75.225948, 0.994566
14.580000, 76.365637, 0.804918
14.600000, 77.288005, 0.614312
14.620000, 77.991954, 0.422986
14.640000, 78.476660, 0.231145
14.660000, 78.741533, 0.038965
14.680000, 78.786184, -0.153394
14.700000, 78.610407, -0.345782
14.720000, 78.214171, -0.538053
14.740000, 77.597608, -0.730051
14.760000, 76.761031, -0.921607
14.780000, 75.704948, -1.112527
14.800000, 74.430086, -1.302587
14.820000, 72.937431, -1.491523
14.840000, 71.228272, -1.679023
14.860000, 69.304253, -1.864723
14.880000, 67.167437, -2.048200
14.900000, 64.820373, -2.228964
14.920000, 62.266168, -2.406461
14.940000, 59.508567, -2.580062
14.960000, 56.552035, -2.749070
14.980000, 53.401832, -2.912721
15.000000, 50.064099, -3.070184
15.020000, 46.545928, -3.220571
15.040000, 42.855425, -3.362950
15.060000, 39.001768, -3.496350
15.080000, 34.995247, -3.619785
15.100000, 30.847279, -3.732269
15.120000, 26.570414, -3.832836
15.140000, 22.178308, -3.920566
15.160000, 17.685670, -3.994604
15.180000, 13.108191, -4.054188
15.200000, 8.462433, -4.098669
15.220000, 3.765704, -4.127533
15.240000, -0.964100, -4.140414
15.260000, -5.708665, -4.137114
15.280000, -10.449448, -4.117604
15.300000, -15.167875, -4.082032
15.320000, -19.845540, -4.030714
15.340000, -24.464398, -3.964130
15.360000, -29.006957, -3.882906
15.380000, -33.456439, -3.787798
15.400000, -37.796936, -3.679669
15.420000, -42.013526, -3.559466
15.440000, -46.092374, -3.428193
15.460000, -50.020794, -3.286887
15.480000, -53.787290, -3.136595
15.500000, -57.381563, -2.978349
15.520000, -60.794500, -2.813151
15.540000, -64.018133, -2.641951
15.560000, -67.045586, -2.465641
15.580000, -69.871002, -2.285038
15.600000, -72.489463, -2.100885
15.620000, -74.896900, -1.913841
15.640000, -77.090000, -1.724482
15.660000, -79.066111, -1.533307
15.680000, -80.823151, -1.340735
15.700000, -82.359520, -1.147112
15.720000, -83.674013, -0.952720
15.740000, -84.765750, -0.757781
15.760000, -85.634104, -0.562466
15.780000, -86.278643, -0.366902
15.800000, -86.699082, -0.171183
15.820000, -86.895243, 0.024625
15.840000, -86.867025, 0.220470
15.860000, -86.614386, 0.416310
15.880000, -86.137330, 0.612100
15.900000, -85.435915, 0.807788
15.920000, -84.510258, 1.003299
15.940000, -83.360562, 1.198532
15.960000, -81.987146, 1.393350
15.980000, -80.390484, 1.587568
16.000000, -78.571265, 1.780949
16.020000, -76.530448, 1.973193
16.040000, -74.269336, 2.163931
16.060000, -71.789654, 2.352718
16.080000, -69.093637, 2.539028
16.100000, -66.184125, 2.722249
16.120000, -63.064658, 2.901680
16.140000, -59.739577, 3.076537
16.160000, -56.214126, 3.245945
16.180000, -52.494547, 3.408956
16.200000, -48.588171, 3.564547
16.220000, -44.503501, 3.711642
16.240000, -40.250273, 3.849122
16.260000, -35.839504, 3.975849
16.280000, -31.283517, 4.090688
16.300000, -26.595934, 4.192535
16.320000, -21.791643, 4.280342
16.340000, -16.886732, 4.353153
16.360000, -11.898386, 4.410126
16.380000, -6.844754, 4.450564
16.400000, -1.744783, 4.473939
16.420000, 3.381974, 4.479911
16.440000, 8.515574, 4.468341
16.460000, 13.635915, 4.439298
